pm25,pm10,no2,o3,so2,co,temp,rhum,wspd,pres,coco,pm25_AQI,pm10_AQI,no2_AQI,o3_AQI,so2_AQI,overall_AQI
79.023,150.4916,38.781387,45.4728,9.150926,911.5278,9.9,97.0,0.0,1018.9,5.0,6.0,1.0,1.0,1.0,1.0,6.0
95.570984,168.96436,41.4336,39.209293,9.661053,1027.7333,10.2,95.0,0.0,1018.1,5.0,6.0,6.0,2.0,1.0,1.0,6.0
102.18708,177.69696,42.775,40.256523,8.85,1039.7727,9.9,97.0,0.0,1018.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
103.953125,177.63673,38.86841,39.313408,9.116875,1002.2727,9.3,100.0,0.0,1018.3,5.0,6.0,6.0,1.0,1.0,1.0,6.0
140.43135,172.38411,32.77833,41.633335,10.540238,1038.6538,8.9,98.0,1.8,1018.5,5.0,6.0,6.0,1.0,1.0,1.0,6.0
140.5818,172.54987,32.148987,45.06355,10.675729,943.04346,8.5,99.0,1.8,1018.5,5.0,6.0,6.0,1.0,1.0,1.0,6.0
113.409164,181.2179,33.744545,55.098713,12.96,1003.25757,6.9,100.0,0.0,1018.6,5.0,6.0,6.0,1.0,2.0,1.0,6.0
95.525,137.9,29.5875,6.9166665,7.2375,945.0,8.4,98.0,0.0,1019.2,5.0,6.0,5.0,1.0,1.0,1.0,6.0
101.19261,167.27565,25.821667,55.821365,51.741817,727.2222,8.7,97.0,0.0,1019.8,5.0,6.0,6.0,1.0,2.0,1.0,6.0
93.76655,149.66574,26.922949,45.89872,10.3885,824.9359,8.5,100.0,0.0,1021.1,5.0,6.0,5.0,1.0,1.0,1.0,6.0
81.0204,134.7418,26.853611,47.88972,9.96,863.4722,11.2,83.0,122.2,1021.0,5.0,6.0,5.0,1.0,1.0,1.0,6.0
80.372856,132.79666,13.31,7.98,14.826817,768.3333,14.0,70.0,68.5,1020.9,5.0,6.0,5.0,1.0,1.0,1.0,6.0
97.0,191.58629,74.4,45.746113,13.8,1170.0,14.7,77.0,7.6,1021.7,1.0,6.0,6.0,2.0,1.0,1.0,6.0
102.0,152.0,42.92342,5.31,14.994683,1071.7407,17.6,54.0,14.8,1019.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
94.90868,157.31094,30.761305,31.680653,9.225784,1028.6957,18.5,51.0,13.0,1018.9,1.0,6.0,6.0,1.0,1.0,1.0,6.0
106.673,169.75725,35.54,37.624737,13.8792305,967.3684,19.7,57.0,9.4,1018.8,1.0,6.0,6.0,1.0,1.0,1.0,6.0
129.23857,199.70538,42.091427,53.495834,23.294285,968.46155,17.5,62.0,9.3,1018.0,5.0,6.0,6.0,2.0,2.0,1.0,6.0
136.41283,210.04387,31.529285,29.7865,31.375334,803.25,17.0,64.0,9.3,1018.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
133.67313,208.43666,32.87,43.098667,30.504616,643.3333,16.9,71.0,3.6,1017.9,5.0,6.0,6.0,1.0,1.0,1.0,6.0
142.11308,221.22711,27.8478,48.10913,39.02722,785.2083,14.9,73.0,5.5,1018.6,5.0,6.0,6.0,1.0,1.0,1.0,6.0
140.80667,239.67215,31.073847,59.284615,36.615383,828.46155,13.4,80.0,3.7,1019.1,5.0,6.0,6.0,1.0,2.0,1.0,6.0
127.2575,223.3274,28.073637,47.354546,18.783333,744.7619,11.5,92.0,3.6,1020.1,5.0,6.0,6.0,1.0,1.0,1.0,6.0
150.8954,207.83958,30.6516,40.329582,18.32375,815.2083,11.7,90.0,0.0,1020.1,5.0,6.0,6.0,1.0,1.0,1.0,6.0
91.391,166.64,33.72222,14.484,15.076303,1013.75,11.0,92.0,1.8,1020.3,5.0,6.0,6.0,1.0,1.0,1.0,6.0
115.72159,235.14064,54.640835,12.1587305,11.730667,1544.8334,10.1,100.0,3.6,1020.9,5.0,6.0,6.0,2.0,1.0,1.0,6.0
138.60881,247.10309,58.3065,11.000476,11.126,1868.5,9.9,95.0,1.8,1020.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
148.05652,257.25,56.74068,11.834348,10.684375,1694.091,9.5,96.0,1.8,1020.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
154.4769,258.08124,49.102104,11.941579,10.232857,1547.1052,9.1,100.0,3.6,1021.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
136.462,218.2875,41.5055,13.394048,9.0225,1276.0,9.1,98.0,3.7,1021.1,5.0,6.0,6.0,2.0,1.0,1.0,6.0
131.28268,206.15834,40.326744,10.655435,8.785882,1130.5303,9.0,97.0,3.7,1021.1,5.0,6.0,6.0,1.0,1.0,1.0,6.0
112.14167,182.818,19.184,7.8683333,14.438355,1224.0,8.7,100.0,5.4,1020.7,5.0,6.0,6.0,1.0,1.0,1.0,6.0
109.15409,177.81602,29.21297,18.350277,7.878125,984.7826,9.0,95.0,3.7,1021.6,5.0,6.0,6.0,1.0,1.0,1.0,6.0
101.977264,163.0082,33.164417,12.042848,48.26411,916.0833,9.0,95.0,3.7,1022.2,5.0,6.0,6.0,1.0,1.0,1.0,6.0
135.57834,154.9595,34.38605,10.6425,7.587143,970.2632,9.1,100.0,7.6,1022.4,5.0,6.0,6.0,1.0,1.0,1.0,6.0
97.88869,159.65816,29.997894,11.08675,7.6746154,956.5789,11.3,83.0,7.4,1022.8,5.0,6.0,6.0,1.0,1.0,1.0,6.0
102.08,166.07483,32.268684,9.635,8.47,925.1754,13.7,70.0,9.3,1022.8,5.0,6.0,6.0,1.0,1.0,1.0,6.0
114.03571,173.97923,26.923077,9.606428,10.851429,1222.1428,15.9,64.0,11.2,1023.1,5.0,6.0,6.0,1.0,1.0,1.0,6.0
113.579765,183.45175,32.321472,10.769,8.176666,992.7778,17.2,55.0,13.0,1022.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
155.1206,186.90437,32.836876,13.570952,11.6775,1112.174,18.2,51.0,13.0,1021.2,1.0,6.0,6.0,1.0,1.0,1.0,6.0
127.44556,199.84117,34.09125,13.880589,10.872727,1072.1875,19.5,52.0,11.2,1021.0,1.0,6.0,6.0,1.0,1.0,1.0,6.0
112.111115,197.25223,34.90111,17.676315,12.553333,1092.7778,18.1,55.0,9.3,1020.0,1.0,6.0,6.0,1.0,1.0,1.0,6.0
115.26625,195.6,42.946,28.293333,12.576428,1679.2858,17.5,59.0,7.4,1019.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
108.99,190.19571,31.333158,30.32025,12.956154,1380.5264,18.1,60.0,3.6,1019.7,1.0,6.0,6.0,1.0,1.0,1.0,6.0
99.75389,187.08778,28.510294,38.265587,11.232917,831.17645,15.3,69.0,3.7,1020.4,1.0,6.0,6.0,1.0,1.0,1.0,6.0
89.25268,189.23189,30.394243,40.817802,18.85927,938.1746,13.7,75.0,3.7,1020.9,1.0,6.0,6.0,1.0,1.0,1.0,6.0
75.88214,159.04974,22.01237,46.120525,10.1669235,758.6842,12.9,92.0,9.4,1021.7,1.0,1.0,6.0,1.0,1.0,1.0,6.0
58.342,107.22,32.093334,18.32,9.56,892.5,12.2,92.0,7.4,1021.8,1.0,5.0,5.0,1.0,1.0,1.0,5.0
60.607143,161.31429,50.7155,17.5825,9.398571,1052.75,11.5,93.0,7.4,1021.9,1.0,5.0,6.0,2.0,1.0,1.0,6.0
82.49875,186.988,52.55077,8.712,8.832857,1567.6923,11.3,100.0,7.6,1022.2,1.0,6.0,6.0,2.0,1.0,1.0,6.0
114.181175,243.49937,62.094666,11.659375,10.201111,1779.3334,10.3,94.0,5.5,1021.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
181.04045,267.34332,55.37925,11.397381,8.868215,1550.0,9.9,95.0,5.5,1021.8,5.0,6.0,6.0,2.0,1.0,1.0,6.0
140.54218,246.71349,47.49143,13.706515,8.631979,1606.0317,10.3,100.0,3.6,1021.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
171.6725,234.20772,37.036297,14.087894,8.310833,1262.3529,9.7,100.0,5.5,1021.5,1.0,6.0,6.0,1.0,1.0,1.0,6.0
128.83214,210.13231,42.229168,17.150768,7.223636,973.63635,9.1,100.0,7.4,1021.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
135.4815,210.75922,21.547895,16.786053,7.0353847,926.3889,6.7,100.0,11.2,1021.4,1.0,6.0,6.0,1.0,1.0,1.0,6.0
107.516815,186.47858,26.8735,16.26,8.119286,865.5,8.7,96.0,9.3,1021.9,5.0,6.0,6.0,1.0,1.0,1.0,6.0
103.56238,176.9675,25.608334,17.25225,7.5827274,905.8823,8.8,93.0,11.1,1022.4,5.0,6.0,6.0,1.0,1.0,1.0,6.0
100.26477,166.84181,24.997143,16.673409,6.260625,845.75,6.9,94.0,14.8,1023.2,5.0,6.0,6.0,1.0,1.0,1.0,6.0
133.79565,153.23318,22.107143,18.122726,5.566,715.0,7.3,93.0,9.4,1023.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
91.489,143.30527,21.619444,16.196579,5.712308,711.6667,11.3,71.0,9.0,1023.0,1.0,6.0,5.0,1.0,1.0,1.0,6.0
85.033844,139.26462,22.52619,16.835985,6.0062747,788.9167,12.3,68.0,11.2,1022.9,1.0,6.0,5.0,1.0,1.0,1.0,6.0
82.98275,139.66106,22.337156,15.26697,6.3769445,826.0185,13.3,67.0,11.2,1021.0,1.0,6.0,5.0,1.0,1.0,1.0,6.0
91.215225,154.0058,24.38075,17.995556,13.449889,831.7544,17.4,50.0,18.5,1020.6,1.0,6.0,6.0,1.0,1.0,1.0,6.0
103.42467,165.30229,25.455435,19.847221,8.138703,1123.3334,16.3,60.0,16.6,1019.4,1.0,6.0,6.0,1.0,1.0,1.0,6.0
112.54743,188.4884,27.871122,22.81884,7.3267155,968.98553,15.9,58.0,11.1,1019.3,1.0,6.0,6.0,1.0,1.0,1.0,6.0
115.67886,194.50143,29.30875,26.44725,7.4086666,883.9474,15.6,61.0,9.3,1019.1,1.0,6.0,6.0,1.0,1.0,1.0,6.0
149.44588,204.93182,29.86143,31.391428,6.728125,801.1905,14.3,75.0,3.6,1018.4,1.0,6.0,6.0,1.0,1.0,1.0,6.0
150.0487,200.85674,28.409126,37.821827,6.763125,817.0833,13.8,70.0,5.5,1019.2,1.0,6.0,6.0,1.0,1.0,1.0,6.0
108.342,205.958,25.43,29.976429,7.66,746.9231,12.4,75.0,5.5,1019.5,1.0,6.0,6.0,1.0,1.0,1.0,6.0
131.6676,194.36455,27.896591,46.362274,7.855,855.2381,10.3,87.0,5.4,1019.4,1.0,6.0,6.0,1.0,1.0,1.0,6.0
101.1,171.30714,12.098572,38.067142,9.15,770.0,9.9,87.0,5.5,1019.5,5.0,6.0,6.0,1.0,1.0,1.0,6.0
98.72222,188.11882,45.343124,28.589375,7.0746155,1057.3334,9.5,88.0,5.5,1019.6,5.0,6.0,6.0,2.0,1.0,1.0,6.0
111.97938,200.95464,56.069637,14.1872225,7.481146,1421.5942,8.7,88.0,3.6,1019.4,5.0,6.0,6.0,2.0,1.0,1.0,6.0
175.95923,290.97333,72.96083,11.3975,7.6475,1827.2727,8.8,90.0,5.5,1019.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
192.37714,315.94922,67.88846,12.642858,9.550834,1977.6923,8.4,91.0,7.4,1019.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
183.34428,294.58334,27.233334,12.806666,12.107404,1423.3334,7.7,94.0,5.4,1019.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
293.0,181.83548,33.904537,31.625515,12.107404,1018.0606,7.7,90.0,7.4,1018.4,5.0,6.0,6.0,1.0,1.0,1.0,6.0
202.88272,313.709,72.28111,12.409,7.1325,1314.2858,7.5,89.0,7.4,1018.4,5.0,6.0,6.0,2.0,1.0,1.0,6.0
155.08778,234.95444,31.544445,13.4,7.8,1270.0,7.3,97.0,11.2,1017.8,5.0,6.0,6.0,1.0,1.0,1.0,6.0
147.60391,230.70695,42.174774,27.00125,7.4796877,1088.409,7.5,87.0,9.3,1018.9,5.0,6.0,6.0,2.0,1.0,1.0,6.0
124.008095,200.5135,34.0925,12.5925,53.636,961.875,8.3,81.0,13.0,1019.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
124.11715,189.92355,38.091137,14.483768,7.5928125,940.0,8.7,75.0,13.0,1019.9,5.0,6.0,6.0,1.0,1.0,1.0,6.0
111.78684,174.89389,34.22778,14.23,7.279091,973.5294,10.3,66.0,16.6,1020.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
122.9,173.06223,38.77778,20.748,8.14875,1037.5,14.3,51.0,14.8,1020.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
116.20659,182.39627,36.08571,16.676477,7.6407223,1004.2857,16.3,47.0,100.1,1019.8,5.0,6.0,6.0,1.0,1.0,1.0,6.0
119.76417,182.67126,54.18175,15.07144,8.4777775,1067.6984,16.0,49.0,16.7,1019.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
121.05025,191.25632,37.025,17.92,8.958462,1097.1052,19.3,37.0,18.4,1018.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
124.22818,210.34381,42.269417,23.631,10.595952,1179.25,20.9,38.0,18.4,1017.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
123.830475,224.95381,39.158,31.1295,11.997143,1067.0,19.6,42.0,14.8,1017.3,1.0,6.0,6.0,1.0,1.0,1.0,6.0
105.695145,213.39151,32.206665,42.46,11.877821,869.2593,18.4,47.0,13.0,1017.4,1.0,6.0,6.0,1.0,1.0,1.0,6.0
92.20452,200.59204,26.800192,57.75679,13.094604,739.2593,18.3,50.0,7.6,1017.5,1.0,6.0,6.0,1.0,2.0,1.0,6.0
73.68087,185.53917,27.51619,54.39254,11.194667,1159.6666,15.1,61.0,7.4,1018.3,1.0,5.0,6.0,1.0,2.0,1.0,6.0
60.70643,161.39874,26.708685,52.902103,25.444231,649.44446,13.1,69.0,5.5,1019.0,1.0,5.0,6.0,1.0,2.0,1.0,6.0
54.820454,146.06436,28.825,50.0175,14.526547,667.0833,10.5,76.0,5.4,1019.6,1.0,5.0,5.0,1.0,1.0,1.0,5.0
53.987625,144.08286,31.863657,43.021202,9.458889,793.5185,11.0,80.0,1.8,1019.8,1.0,5.0,5.0,1.0,1.0,1.0,5.0
51.65875,133.56714,21.85,24.12143,12.457842,814.2857,10.3,81.0,1.8,1019.9,1.0,5.0,5.0,1.0,1.0,1.0,5.0
80.31167,198.23177,61.804375,14.042941,11.961818,1898.75,7.9,88.0,0.0,1020.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
123.63583,257.18097,65.91556,15.761111,12.088974,2449.4736,9.2,85.0,3.7,1020.0,1.0,6.0,6.0,2.0,1.0,1.0,6.0
152.39139,320.09824,70.7625,14.321177,12.009,2491.25,8.7,88.0,3.7,1019.9,5.0,6.0,6.0,2.0,1.0,1.0,6.0
180.1225,345.0289,73.07667,12.229474,11.08077,3028.3333,7.3,94.0,0.0,1019.1,5.0,6.0,6.0,2.0,1.0,1.0,6.0
195.84166,358.454,66.823685,13.033,12.731667,2662.6316,7.2,93.0,1.8,1019.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
213.00606,366.68588,72.55158,12.572381,11.916026,2411.5,7.0,92.0,3.7,1019.3,5.0,6.0,6.0,2.0,1.0,1.0,6.0
182.47902,326.14145,57.24178,21.724375,17.852962,1711.8889,8.5,80.0,7.6,1019.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
157.02773,255.74635,54.437916,23.585379,10.855889,1545.0,7.4,87.0,5.5,1020.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
137.37381,233.7895,51.871315,11.8785715,58.430714,1257.75,7.9,83.0,7.4,1020.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
141.71883,227.56667,54.0525,10.750764,7.599804,1116.1594,9.1,76.0,7.6,1020.3,5.0,6.0,6.0,2.0,1.0,1.0,6.0
134.70619,218.12857,52.71225,10.637273,7.1613336,1128.3334,11.5,64.0,9.3,1020.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
129.36833,216.42833,24.811666,8.981667,12.720834,1116.6666,14.4,53.0,13.0,1020.8,1.0,6.0,6.0,1.0,1.0,1.0,6.0
123.80142,206.45358,38.585197,22.450361,12.708571,1172.0714,19.9,39.0,7.6,1020.0,1.0,6.0,6.0,1.0,1.0,1.0,6.0
124.03335,207.03911,38.585197,22.634666,12.708571,1172.0714,18.5,41.0,16.7,1019.9,1.0,6.0,6.0,1.0,1.0,1.0,6.0
124.34652,207.57962,38.67024,22.53634,12.748603,1173.6299,19.7,37.0,16.7,1019.1,1.0,6.0,6.0,1.0,1.0,1.0,6.0
124.53862,207.99525,38.704636,22.370535,12.735456,1175.8965,22.7,44.0,16.6,1017.9,1.0,6.0,6.0,1.0,1.0,1.0,6.0
124.48698,208.08737,38.667007,22.024698,12.611235,1178.2013,23.3,43.0,16.6,1018.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
124.35446,208.06538,38.747204,21.937487,12.387853,1182.4142,22.3,46.0,16.6,1018.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
124.249756,208.06116,38.81399,21.697018,12.169579,1188.5402,19.5,48.0,7.6,1018.0,1.0,6.0,6.0,1.0,1.0,1.0,6.0
124.04677,207.90984,38.94004,21.39343,11.842046,1193.1761,17.2,56.0,3.7,1018.5,1.0,6.0,6.0,1.0,1.0,1.0,6.0
123.854126,207.5405,39.03151,20.952835,11.536202,1197.417,14.9,65.0,1.8,1019.1,1.0,6.0,6.0,1.0,1.0,1.0,6.0
123.81455,207.35477,39.160423,20.642227,11.445613,1202.7424,12.3,77.0,7.6,1019.8,1.0,6.0,6.0,1.0,1.0,1.0,6.0
123.49595,207.349,39.26172,20.407854,11.358548,1207.3558,11.9,78.0,1.8,1019.9,1.0,6.0,6.0,1.0,1.0,1.0,6.0
87.422,192.2355,71.205475,20.63675,13.214,1607.5,11.3,79.0,1.8,1020.2,1.0,6.0,6.0,2.0,1.0,1.0,6.0
94.574165,221.68454,50.442,13.4775,14.8725,1751.5,9.1,86.0,0.0,1018.1,1.0,6.0,6.0,2.0,1.0,1.0,6.0
130.09375,298.3964,73.10386,11.849,15.011282,2541.3157,10.1,84.0,1.8,1020.5,1.0,6.0,6.0,2.0,1.0,1.0,6.0
164.1404,344.5026,80.47702,12.41025,12.720898,2587.1052,9.6,86.0,1.8,1020.4,5.0,6.0,6.0,2.0,1.0,1.0,6.0
191.39166,393.3305,72.183,15.617381,13.946072,3183.25,7.5,91.0,0.0,1020.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
222.89204,404.55518,78.1896,13.89625,13.405785,3211.6667,7.5,91.0,1.8,1020.3,1.0,6.0,6.0,2.0,1.0,1.0,6.0
207.77834,376.41245,67.55635,14.827121,13.308778,3031.7063,7.5,90.0,1.8,1020.4,1.0,6.0,6.0,2.0,1.0,1.0,6.0
189.76134,343.72104,54.447105,11.383158,10.575384,2403.889,6.5,97.0,3.6,1020.7,1.0,6.0,6.0,2.0,1.0,1.0,6.0
185.42354,316.37305,58.83977,16.964762,10.305625,1955.2273,8.0,88.0,3.7,1020.9,1.0,6.0,6.0,2.0,1.0,1.0,6.0
160.49692,312.2369,60.245,9.089231,10.353333,1805.4546,8.5,85.0,5.5,1021.4,5.0,6.0,6.0,2.0,1.0,1.0,6.0
164.99,273.19046,56.975716,11.044545,10.395333,1550.4762,8.7,94.0,7.6,1021.3,5.0,6.0,6.0,2.0,1.0,1.0,6.0
167.44562,268.0642,50.997272,10.563787,9.405,1452.2727,12.5,65.0,7.4,1021.8,5.0,6.0,6.0,2.0,1.0,1.0,6.0
157.66939,280.91766,46.38119,11.581515,9.671778,1409.881,16.1,52.0,7.4,1021.7,2.0,6.0,6.0,2.0,1.0,1.0,6.0
149.80492,264.4194,46.839584,10.439206,9.5644045,1516.8334,17.9,55.0,11.2,1021.6,2.0,6.0,6.0,2.0,1.0,1.0,6.0
129.80779,233.555,24.984285,10.065,12.98,1382.5,20.6,40.0,11.1,1020.4,2.0,6.0,6.0,1.0,1.0,1.0,6.0
169.9831,286.6105,57.49053,11.76375,10.362308,1540.7894,21.5,38.0,13.0,1019.2,2.0,6.0,6.0,2.0,1.0,1.0,6.0
176.72934,287.47314,55.532917,21.155,14.920953,1576.9298,22.7,45.0,14.8,1017.8,2.0,6.0,6.0,2.0,1.0,1.0,6.0
186.11559,304.48254,50.389545,32.321365,15.763125,1368.9683,21.4,45.0,11.1,1017.7,2.0,6.0,6.0,2.0,1.0,1.0,6.0
143.70375,272.8143,22.446667,27.79857,11.374219,1244.2858,20.6,50.0,7.4,1017.7,2.0,6.0,6.0,1.0,1.0,1.0,6.0
130.47667,255.653,38.80075,55.89125,16.868076,1045.0,21.3,49.0,5.4,1016.6,2.0,6.0,6.0,1.0,2.0,1.0,6.0
106.48706,229.8875,32.77133,61.514374,13.261111,1048.125,17.7,62.0,3.7,1018.1,2.0,6.0,6.0,1.0,2.0,1.0,6.0
105.33803,206.57993,32.96373,60.082382,16.119112,915.5,15.7,70.0,1.8,1018.7,2.0,6.0,6.0,1.0,2.0,1.0,6.0
88.72359,193.69719,27.641203,62.409073,18.16875,856.2037,13.9,75.0,0.0,1019.1,2.0,6.0,6.0,1.0,2.0,1.0,6.0
89.031906,192.3895,37.088158,48.466843,13.154615,1076.8422,13.2,80.0,0.0,1019.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
92.85879,209.8627,58.68889,24.630953,12.3122225,1803.254,12.5,82.0,0.0,1019.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
113.01625,272.904,70.771576,14.849,12.158462,2353.9473,11.7,85.0,0.0,1019.8,5.0,6.0,6.0,2.0,1.0,1.0,6.0
159.17426,320.4378,71.62176,14.6258335,15.549744,3043.5186,11.2,87.0,0.0,1019.3,5.0,6.0,6.0,2.0,1.0,1.0,6.0
211.19962,384.8268,82.63548,13.534,15.288529,2965.145,10.6,90.0,0.0,1019.1,5.0,6.0,6.0,2.0,1.0,1.0,6.0
239.16971,411.91,70.722,11.895312,17.03111,3113.9285,10.9,89.0,0.0,1019.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
211.35213,375.1965,76.63394,12.738261,13.696667,2706.9841,9.9,89.0,1.8,1019.0,2.0,6.0,6.0,2.0,1.0,1.0,6.0
207.9885,320.93112,39.02625,11.067778,15.85,2096.875,9.7,89.0,1.8,1018.9,5.0,6.0,6.0,1.0,1.0,1.0,6.0
203.09949,313.0491,59.572777,13.728864,11.538777,2102.3333,8.5,94.0,0.0,1019.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
178.00067,298.45352,53.633247,19.04375,12.441923,2238.5964,9.5,90.0,1.8,1019.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
175.29237,286.773,52.107895,13.091905,59.68423,1827.2222,9.7,88.0,1.8,1019.6,5.0,6.0,6.0,2.0,1.0,1.0,6.0
178.60272,277.07263,51.17075,11.638809,10.600715,1774.0,9.3,92.0,3.6,1019.6,5.0,6.0,6.0,2.0,1.0,1.0,6.0
152.53175,233.99289,43.111946,10.941842,11.748333,1519.1177,12.9,73.0,1.8,1020.1,5.0,6.0,6.0,2.0,1.0,1.0,6.0
149.3405,235.45053,41.889446,10.842105,11.099584,1488.2354,16.0,62.0,3.7,1019.9,5.0,6.0,6.0,2.0,1.0,1.0,6.0
145.78294,226.48984,46.16044,11.549916,10.630769,1633.6111,20.9,49.0,13.0,1018.6,5.0,6.0,6.0,2.0,1.0,1.0,6.0
147.41429,232.2145,46.85,11.560238,10.119091,1944.1666,20.0,49.0,5.5,1018.5,2.0,6.0,6.0,2.0,1.0,1.0,6.0
159.22467,273.897,60.49088,12.358167,10.932307,2102.8948,21.0,46.0,7.4,1017.3,2.0,6.0,6.0,2.0,1.0,1.0,6.0
174.61,289.62857,35.97,13.305715,13.160772,1570.0,24.5,39.0,11.2,1015.3,2.0,6.0,6.0,1.0,1.0,1.0,6.0
195.59177,357.15,59.475624,18.438236,30.809,1538.0,23.0,45.0,7.4,1015.4,5.0,6.0,6.0,2.0,1.0,1.0,6.0
221.0,257.33643,48.95732,21.708603,13.535572,1603.541,21.6,52.0,5.5,1015.5,5.0,6.0,6.0,2.0,1.0,1.0,6.0
175.70007,302.8684,52.719208,62.609524,52.48902,1171.1111,21.9,53.0,5.4,1014.4,5.0,6.0,6.0,2.0,2.0,1.0,6.0
202.83296,286.01834,47.997776,60.194286,34.732,1137.0,18.0,67.0,1.8,1016.1,5.0,6.0,6.0,2.0,2.0,1.0,6.0
131.50761,257.462,35.247368,64.10684,20.319616,994.7368,15.8,75.0,0.0,1016.6,5.0,6.0,6.0,1.0,2.0,1.0,6.0
113.08451,221.45587,37.706825,68.245,19.291111,899.84125,14.5,75.0,0.0,1016.7,5.0,6.0,6.0,1.0,2.0,1.0,6.0
85.43143,190.01143,21.075,40.28143,14.862988,1242.8572,13.6,79.0,0.0,1017.0,5.0,6.0,6.0,1.0,1.0,1.0,6.0
148.74942,261.6,49.867867,22.988325,14.965467,1627.9474,12.7,83.0,0.0,1017.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
102.0,262.34872,49.7913,23.096981,15.065258,1630.4949,11.7,85.0,0.0,1017.3,5.0,6.0,6.0,2.0,1.0,1.0,6.0
141.0,261.9909,49.501682,23.243225,15.165499,1628.0352,11.4,90.0,0.0,1017.3,5.0,6.0,6.0,2.0,1.0,1.0,6.0
159.0,261.3079,49.268936,23.377407,15.242412,1623.6091,11.0,92.0,0.0,1017.1,5.0,6.0,6.0,2.0,1.0,1.0,6.0
211.0,260.8813,49.551445,23.512928,15.242412,1626.1768,10.5,95.0,0.0,1016.8,5.0,6.0,6.0,2.0,1.0,1.0,6.0
308.0,260.8813,49.551445,23.512928,15.242412,1626.1768,10.1,95.0,0.0,1016.9,5.0,6.0,6.0,2.0,1.0,1.0,6.0
380.0,260.19522,49.256256,23.657135,15.355049,1630.2273,9.8,96.0,0.0,1016.9,5.0,6.0,6.0,2.0,1.0,1.0,6.0
411.0,260.52734,49.489304,23.792097,15.461458,1634.9672,8.5,97.0,0.0,1017.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
403.0,260.92493,49.58683,23.74931,15.575483,1642.2546,9.5,97.0,0.0,1017.6,5.0,6.0,6.0,2.0,1.0,1.0,6.0
402.0,261.7413,49.796215,23.900078,15.023882,1651.449,9.6,97.0,0.0,1018.3,5.0,6.0,6.0,2.0,1.0,1.0,6.0
381.0,262.7251,49.95656,24.029068,15.1331625,1661.1948,8.5,100.0,3.6,1019.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
361.0,263.94498,50.175014,24.165165,15.250387,1670.7457,12.4,80.0,3.7,1018.8,5.0,6.0,6.0,2.0,1.0,1.0,6.0
358.0,265.22504,50.335537,24.213295,15.357988,1679.6647,16.3,72.0,0.0,1019.0,5.0,6.0,6.0,2.0,1.0,1.0,6.0
359.0,266.4083,50.53911,24.320963,15.476715,1689.313,20.9,52.0,7.6,1018.2,5.0,6.0,6.0,2.0,1.0,1.0,6.0
394.0,267.6219,50.486317,24.455015,15.586074,1698.3219,21.3,47.0,5.5,1017.3,5.0,6.0,6.0,2.0,1.0,1.0,6.0
381.0,268.7449,50.684277,24.551117,15.691274,1707.1633,22.4,44.0,5.5,1016.1,2.0,6.0,6.0,2.0,1.0,1.0,6.0
366.0,269.61655,50.80987,24.564852,15.773457,1715.0426,25.1,39.0,13.0,1014.4,2.0,6.0,6.0,2.0,1.0,1.0,6.0
392.0,270.29327,50.986412,24.465387,15.835363,1724.8615,22.8,47.0,5.5,1014.8,2.0,6.0,6.0,2.0,1.0,1.0,6.0
